RAJ2000,DEJ2000,Flux_mJy,comment
163.587125,34.079528,17.6,
171.95070800000005,34.082806,159.1,
156.543417,34.084139,21.0,
171.63804199999996,34.084194000000004,66.4,
142.848125,34.085944,21.5,
125.038292,34.093389,34.1,
160.620625,34.0935,161.0,
163.169958,34.095721999999995,30.7,
161.385625,34.096806,151.5,
159.729083,34.098417,44.1,
140.552583,34.099639,16.0,
174.365,34.104361,25.2,
133.42541699999998,34.105722,803.9,
158.798125,34.107194,124.8,
170.73429199999995,34.111528,16.4,
160.613667,34.114639000000004,100.1,
161.531833,34.117417,17.9,
155.43741699999995,34.119444,73.3,
151.90266699999995,34.120778,28.5,
126.310417,34.121666999999995,601.9,
174.113708,34.127666999999995,136.0,
141.066375,34.127778,27.5,
131.645042,34.129583000000004,30.3,
142.351167,34.130528000000005,49.8,
160.52879199999995,34.130778,20.6,
135.355625,34.131806,29.7,
144.2235,34.132,31.3,
136.375292,34.132472,329.0,
137.131417,34.135167,108.9,
144.608667,34.135222,15.6,
154.349917,34.136083,19.8,
150.508375,34.143139,17.9,
128.43866699999998,34.143417,91.5,
131.5175,34.145444,52.5,
134.82220800000002,34.152306,53.2,
147.843167,34.153083,25.1,
173.08166699999995,34.154278000000005,22.4,
169.328375,34.154611,15.0,
144.518625,34.154778,32.4,
151.067417,34.1585,18.7,
158.516875,34.162721999999995,16.7,
156.848833,34.163306,78.6,
148.502167,34.163722,96.3,
136.129542,34.163944,28.0,
140.64654199999998,34.166139,21.6,
126.255375,34.166472,21.1,
162.469375,34.166667,16.3,
144.833583,34.168028,65.6,
137.94245800000002,34.169222,16.9,
171.222625,34.169806,171.6,
157.011875,34.169944,44.9,
129.859958,34.1735,52.4,
156.38454199999995,34.175222,89.7,
146.624708,34.177528,17.3,
147.92070800000005,34.182666999999995,23.3,
149.142625,34.182778000000006,37.2,
136.202833,34.186778000000004,19.1,
158.23625,34.189611,43.5,
159.206875,34.189722,17.7,
156.86025,34.191028,60.2,
144.318833,34.192583,147.3,
144.734167,34.193111,32.6,
142.857417,34.193583000000004,29.4,
150.225875,34.201861,40.8,
167.448042,34.202139,43.8,
151.768292,34.204778000000005,78.6,
142.404125,34.205806,176.4,
148.840542,34.208889,30.3,
132.940583,34.211444,24.2,
128.449875,34.212306,30.2,
164.501625,34.219944,36.8,
162.993875,34.222417,779.0,
142.5145,34.223528,32.9,
139.609958,34.225333,34.0,
128.66941699999998,34.227333,26.9,
133.479292,34.229306,36.4,
128.002542,34.229833,20.1,
137.31799999999998,34.230917,17.6,
174.11179199999995,34.232222,44.8,
125.481667,34.235667,26.5,
152.771167,34.246056,76.4,
140.765958,34.248222,261.7,
171.378042,34.250694,15.7,
134.831083,34.251028000000005,21.1,
141.713708,34.251417,139.8,
173.666542,34.252666999999995,25.4,
152.502125,34.254889,23.0,
126.988417,34.255889,40.0,
136.09975,34.256917,32.5,
144.352417,34.260778,54.6,
152.796583,34.2635,56.4,
154.543667,34.265722,179.6,
170.870625,34.276444,22.5,
132.76375,34.27725,40.7,
144.005625,34.278917,84.6,
144.8075,34.279611,251.1,
127.197333,34.286528000000004,29.2,
133.784333,34.287,23.9,
136.582292,34.288861,134.7,
173.336917,34.290721999999995,19.5,
149.452167,34.290889,87.4,
152.976833,34.293278,41.3,
143.802708,34.295556,107.7,
154.7115,34.296389000000005,30.8,
140.922792,34.297333,28.2,
169.541583,34.300861,20.1,
158.5795,34.300971999999994,21.3,
171.551333,34.305056,39.8,
144.69725,34.305417,17.5,
139.805792,34.305889,101.6,
143.564625,34.307306,27.8,
146.199917,34.307333,21.5,
164.274292,34.307361,30.6,
165.666625,34.308111,16.6,
132.4795,34.317833,21.9,
169.148833,34.320944,16.0,
132.784042,34.323861,339.5,
142.71775,34.325083,22.1,
132.944958,34.326111,22.0,
168.98445800000005,34.328389,16.3,
168.18575,34.329639,60.5,
166.382458,34.333778,53.9,
161.659333,34.3375,19.6,
125.752042,34.337528000000006,165.4,
157.868,34.343556,56.6,
153.430958,34.344667,16.7,
163.046417,34.345806,21.3,
142.117083,34.346917,62.6,
164.59425,34.347639,24.2,
154.74425,34.348139,21.0,
142.15966699999996,34.350639,74.0,
129.267583,34.353221999999995,49.3,
128.640833,34.354444,15.2,
166.893,34.355083,22.3,
157.001833,34.355194,32.4,
155.02375,34.355806,116.9,
174.769708,34.356083,16.4,
135.624083,34.359361,19.3,
143.271625,34.36775,20.4,
155.892625,34.369583,28.9,
141.6915,34.370694,25.6,
149.44470800000005,34.370806,307.8,
171.8755,34.372778000000004,48.0,
154.504083,34.373971999999995,44.6,
165.933625,34.374,36.9,
137.791833,34.374333,17.4,
129.666542,34.378639,72.8,
149.94466699999995,34.383556,21.4,
125.436833,34.387556,18.0,
153.400625,34.388194,278.2,
147.160792,34.388278,264.3,
134.285208,34.390306,17.7,
163.420625,34.390471999999995,95.7,
155.71866699999995,34.398944,34.7,
159.071875,34.400472,182.7,
162.476,34.401472,20.9,
143.92791699999995,34.402972,20.2,
126.447042,34.407139,206.2,
168.407125,34.410139,15.3,
135.2145,34.410389,27.5,
129.574083,34.412944,22.4,
150.299667,34.413971999999994,204.1,
151.963625,34.415,30.2,
167.565042,34.416889000000005,73.6,
169.277042,34.417361,39.1,
136.076292,34.419083,52.1,
126.310292,34.420806,21.1,
156.589042,34.423722,28.7,
147.00966699999995,34.426722,62.6,
160.347083,34.429194,48.2,
142.911875,34.432139,88.1,
153.574917,34.44375,31.0,
142.305,34.447111,22.9,
146.206042,34.450306,63.3,
127.767833,34.451861,23.7,
174.52533300000005,34.451889,15.6,
147.347583,34.453444,17.1,
161.58179199999995,34.453722,49.8,
169.329542,34.456333,75.6,
143.354667,34.456444,34.1,
158.770375,34.457056,18.0,
151.59,34.459222,21.3,
149.356583,34.464944,25.5,
142.184667,34.465917,18.6,
134.7615,34.466,79.3,
153.926792,34.46775,78.5,
170.30575,34.471444,16.4,
125.281625,34.474194,15.0,
172.81591699999996,34.476278,19.4,
172.174625,34.478806,41.4,
140.67433300000002,34.482611,18.3,
127.385375,34.485139000000004,25.1,
163.08308300000004,34.487472,19.5,
144.887292,34.490722,22.9,
163.319625,34.491083,35.9,
170.020625,34.493083,57.7,
138.368875,34.493860999999995,15.6,
159.4625,34.494722,18.3,
172.809292,34.4975,36.7,
138.462292,34.498166999999995,59.5,
165.290333,34.502666999999995,16.1,
162.74200000000005,34.503,553.4,
145.488167,34.503083000000004,39.1,
140.930917,34.50575,26.9,
133.235167,34.507222,21.9,
153.348375,34.510971999999995,32.5,
149.88475,34.511889000000004,18.5,
174.46991699999995,34.513139,17.5,
139.234542,34.516194,18.2,
165.575917,34.516389000000004,30.5,
131.105042,34.517389,30.8,
137.250667,34.518722,15.8,
158.27025,34.52575,172.1,
142.26475,34.526444,23.7,
141.955958,34.528472,43.1,
166.085917,34.528972,62.4,
130.079208,34.532639,17.7,
157.83575,34.533611,33.2,
136.142583,34.534917,72.3,
165.540208,34.538416999999995,22.6,
160.894958,34.542722,113.5,
131.917333,34.54325,22.4,
138.708208,34.543444,19.7,
146.84129199999995,34.545833,39.7,
167.51325,34.545861,20.3,
162.690708,34.549167,16.2,
156.93225,34.550583,40.6,
162.354792,34.55177800000001,44.0,
141.810333,34.554222,15.6,
158.885542,34.554306,18.5,
125.548292,34.557583,41.8,
144.642042,34.558389,44.7,
155.66345800000005,34.5595,24.2,
170.119667,34.559806,50.2,
128.436833,34.560944,28.6,
138.538125,34.561667,17.6,
130.935417,34.562222,131.1,
143.870958,34.565889,22.8,
128.813958,34.567361,261.1,
163.14725,34.570972,19.7,
128.108542,34.571028000000005,49.6,
174.452375,34.571667,19.8,
172.524625,34.575667,206.8,
141.526958,34.576389,18.3,
148.167333,34.579861,18.6,
173.548875,34.587111,71.8,
134.92,34.588472,39.2,
160.69325,34.588611,91.3,
156.954,34.590111,38.0,
135.27420800000002,34.59125,24.4,
174.748292,34.592528,20.6,
133.18645800000002,34.594916999999995,66.9,
162.483417,34.594972,38.3,
139.058333,34.595611,72.0,
137.404625,34.597056,59.5,
151.428833,34.599583,53.9,
127.313208,34.59975,47.8,
136.754208,34.601083,15.3,
164.486917,34.602667,24.1,
145.69725,34.605917,15.0,
131.678542,34.606472,45.6,
132.685458,34.6065,30.8,
130.353875,34.608583,30.5,
160.484208,34.609278,39.4,
140.069917,34.612806,21.4,
126.593208,34.622556,26.8,
155.322875,34.622833,456.9,
150.113667,34.628694,57.6,
173.763375,34.633306,18.3,
132.506375,34.633667,17.4,
163.2895,34.635528,26.2,
174.836375,34.637278,23.2,
171.711375,34.637722,32.1,
141.405833,34.638083,29.2,
166.719292,34.638833,35.8,
132.92054199999998,34.642222,28.5,
143.451292,34.644639,18.7,
163.711458,34.647389000000004,186.9,
151.92625,34.647861,60.9,
173.194167,34.6505,288.2,
146.092458,34.650556,65.0,
147.831292,34.65325,118.9,
142.948083,34.654056,39.1,
150.664458,34.654167,51.2,
142.969875,34.655639,25.7,
128.847792,34.656111,18.3,
130.38454199999998,34.660361,44.3,
138.40675,34.6665,46.3,
173.187,34.670861,314.2,
156.891917,34.6725,19.0,
130.054125,34.674139000000004,26.4,
161.413542,34.684778,61.2,
127.119333,34.686556,24.7,
151.916042,34.687528,287.9,
163.515792,34.688556,96.9,
169.87475,34.693139,30.4,
164.439458,34.694694,28.1,
151.890083,34.695556,148.1,
142.340708,34.698917,18.8,
174.287875,34.698972,22.6,
146.038125,34.700111,29.3,
173.767042,34.700194,44.6,
156.776125,34.705222,24.1,
169.126792,34.706972,400.8,
127.111167,34.713806,315.2,
151.8505,34.714167,50.1,
131.62858300000002,34.715611,21.7,
150.686875,34.716167,24.6,
174.0905,34.719639,35.0,
127.08175,34.719694,17.0,
154.925667,34.72025,20.4,
135.992375,34.721722,160.6,
125.739292,34.722916999999995,22.1,
173.7345,34.723444,54.9,
142.78675,34.725694,123.8,
167.520542,34.727306,194.3,
135.345167,34.727917,33.3,
152.797333,34.729222,44.5,
162.56254199999995,34.731139,21.4,
145.26725,34.732471999999994,21.0,
151.85345800000005,34.742971999999995,165.6,
137.628958,34.743333,23.1,
173.774375,34.744694,31.0,
126.512542,34.745139,174.6,
151.8205,34.746333,25.4,
126.480875,34.752306,19.8,
168.29695800000005,34.7535,20.0,
164.91470800000005,34.757778,22.1,
164.257875,34.757917,15.8,
167.015083,34.761139,19.4,
126.907,34.762167,18.0,
142.226208,34.762471999999995,32.4,
130.398625,34.763472,207.0,
131.80045800000002,34.763778,94.1,
153.456625,34.764083,355.5,
136.356708,34.776028000000004,16.3,
157.048958,34.777611,19.9,
168.161375,34.777694,165.4,
145.058708,34.777806,22.5,
139.31825,34.778167,870.2,
125.934083,34.778361,16.9,
152.74625,34.778583000000005,22.6,
153.285375,34.781861,33.5,
165.823667,34.783221999999995,19.3,
129.472625,34.790028,55.3,
173.82875,34.790111,35.1,
126.937292,34.790667,17.3,
129.155917,34.793639,19.3,
156.542375,34.796167,151.2,
141.55766699999995,34.797111,143.8,
145.627792,34.801611,54.4,
130.041708,34.803083,29.1,
171.185542,34.8035,17.4,
131.74575,34.8055,100.6,
134.316583,34.806806,82.8,
171.959833,34.812971999999995,72.8,
131.799708,34.813944,48.4,
128.58525,34.814722,33.9,
126.242042,34.818861,17.5,
171.186042,34.820722,29.4,
161.642708,34.822722,15.7,
154.523292,34.825278000000004,63.0,
159.10470800000004,34.827194,17.9,
165.859208,34.82975,335.3,
129.0615,34.830667,22.6,
143.348458,34.832972,31.1,
164.273708,34.835528000000004,32.4,
146.59525,34.838833,26.7,
130.225625,34.840278000000005,15.5,
149.037833,34.844,17.9,
137.275417,34.844833,30.9,
174.354917,34.8455,39.4,
167.369542,34.846416999999995,21.0,
137.243375,34.84675,48.5,
156.435375,34.8475,109.0,
126.40475,34.849472,23.2,
158.38583300000005,34.854667,15.5,
170.25120800000005,34.855556,32.8,
172.087625,34.857778,65.0,
128.983542,34.858028000000004,58.1,
147.797458,34.85875,18.5,
174.333875,34.860028,28.7,
167.799042,34.860667,15.5,
171.972667,34.860889,15.8,
138.436875,34.868611,26.7,
158.510167,34.869444,38.3,
166.886,34.870971999999995,64.9,
145.843625,34.873139,42.5,
153.318167,34.879528,15.3,
139.226917,34.879806,32.0,
143.734875,34.883889,22.2,
138.710667,34.88475,100.8,
140.925375,34.885944,27.0,
173.14,34.888333,404.2,
131.956583,34.889278000000004,29.8,
150.836292,34.89025,36.8,
136.59875,34.891694,60.3,
137.191875,34.892306,53.0,
127.637,34.895583,18.5,
146.91816699999995,34.896028,21.9,
174.885167,34.898694,21.7,
171.544708,34.898861,17.0,
167.702708,34.900278,25.7,
127.991292,34.902639,27.4,
169.519917,34.903583000000005,18.1,
152.90025,34.903639,34.4,
169.418083,34.908194,21.1,
133.89475,34.908972,63.1,
135.158333,34.909639,29.9,
141.99525,34.912667,18.8,
125.8735,34.913000000000004,18.2,
140.245458,34.913167,19.7,
172.68158300000005,34.913306,47.5,
147.105375,34.913361,46.7,
169.798917,34.914417,16.2,
143.13929199999995,34.919000000000004,18.4,
165.53625,34.919528,732.1,
135.656583,34.921194,31.3,
149.55183300000004,34.922360999999995,22.1,
132.651125,34.922861,34.9,
134.252833,34.924194,171.9,
129.126083,34.924806,24.6,
152.910292,34.927833,42.1,
137.83420800000002,34.930361,37.5,
144.528625,34.932167,22.1,
154.969667,34.933471999999995,28.8,
173.225167,34.934389,21.7,
141.01204199999995,34.938444,26.9,
173.42545800000005,34.940917,44.5,
152.970833,34.941167,170.2,
134.548417,34.942028,19.3,
148.711792,34.942333000000005,21.6,
167.47229199999995,34.944528000000005,17.8,
156.697958,34.946472,37.3,
148.529042,34.948639,170.3,
137.026375,34.950861,21.4,
130.178417,34.950972,34.0,
135.724292,34.956194,19.3,
152.980583,34.958639,21.1,
140.247375,34.960778000000005,80.2,
127.925,34.961083,18.3,
133.104917,34.961721999999995,16.6,
169.641292,34.961917,38.5,
163.810292,34.965833,21.5,
142.142167,34.966583,15.9,
134.73125,34.971361,22.2,
154.38125,34.97175,76.2,
125.894208,34.973806,64.4,
169.541375,34.975417,37.7,
167.6255,34.98,56.0,
174.152458,34.980194,27.7,
131.6255,34.982917,63.2,
133.478708,34.983222,19.5,
174.128292,34.984111,59.2,
135.046083,34.985639,17.0,
159.490667,34.986861,97.5,
154.609583,34.993028,32.9,
165.513,34.993722,38.7,
140.72241699999998,34.994861,53.0,
144.83045800000005,34.995139,17.6,
129.518958,34.998778,20.0,
167.893542,35.000028,155.5,
147.888875,35.003306,19.3,
148.28366699999995,35.005861,112.4,
159.51125,35.012722,76.8,
126.960583,35.012806,208.0,
125.307958,35.013389000000004,19.7,
126.398667,35.015471999999995,136.5,
166.49754199999995,35.018472,32.8,
154.757792,35.021556,27.5,
167.60470800000004,35.029194,28.6,
153.101667,35.030556,67.6,
147.396042,35.034167,31.0,
167.18508300000005,35.034778,35.9,
143.756417,35.036333,34.4,
157.927333,35.036583,101.5,
140.32570800000002,35.041472,60.7,
156.558458,35.042333,29.4,
126.480792,35.042444,56.3,
158.68254199999996,35.046944,45.9,
158.00229199999995,35.047111,45.1,
138.88583300000002,35.047944,22.4,
127.37875,35.052806,29.3,
129.418542,35.053556,33.8,
132.861208,35.056528,17.0,
142.73025,35.060361,483.9,
154.69454199999996,35.060666999999995,18.2,
168.138375,35.061028,134.4,
127.936792,35.061806,22.4,
169.467167,35.062806,24.3,
137.259792,35.067278,67.1,
137.063875,35.067972,16.2,
165.546667,35.071056,21.2,
136.676208,35.071833000000005,33.5,
138.905833,35.072722,20.0,
166.345708,35.073028,47.5,
129.35925,35.079667,17.5,
157.38575,35.080889,29.4,
166.075958,35.081361,26.7,
150.141208,35.081472,59.2,
150.112083,35.085389,93.6,
136.672208,35.085667,37.9,
125.068875,35.086944,22.2,
160.748583,35.088556,25.5,
129.56729199999998,35.08975,17.5,
129.223625,35.093416999999995,15.0,
150.308708,35.093833000000004,89.2,
131.69470800000002,35.095444,64.7,
166.31,35.102778,15.3,
151.037542,35.106556,174.8,
145.228042,35.107333000000004,20.1,
134.90745800000002,35.107528,32.5,
157.095417,35.107972,58.9,
138.209,35.110806,99.3,
164.560917,35.111694,21.8,
145.32208300000005,35.112194,26.0,
163.85325,35.11225,20.9,
160.71141699999995,35.11375,99.9,
128.31483300000002,35.113806,18.2,
130.54445800000002,35.116,48.5,
139.8175,35.116833,18.1,
140.416208,35.118417,22.3,
134.928958,35.119861,21.2,
149.323542,35.121833,57.0,
137.174417,35.123306,133.2,
153.57525,35.124444,156.4,
171.61291699999995,35.124778000000006,15.3,
151.053042,35.124833,15.9,
172.705667,35.126389,15.7,
137.64670800000002,35.12725,22.7,
165.975708,35.127917,22.8,
138.48075,35.129889,18.8,
134.240167,35.1335,76.0,
148.094167,35.134028,49.8,
138.461125,35.14252800000001,55.8,
147.80770800000005,35.147139,15.3,
133.476667,35.149,38.0,
156.796083,35.152361,20.0,
142.704667,35.152916999999995,83.8,
161.043958,35.153056,157.4,
138.431625,35.155667,130.1,
138.501792,35.156056,33.4,
164.96400000000003,35.156667,21.6,
158.030583,35.161806,18.9,
148.8845,35.167417,18.2,
142.01675,35.16825,49.5,
127.158375,35.168861,25.8,
156.757708,35.169167,40.0,
154.903,35.171389000000005,29.7,
158.79566699999995,35.172028000000005,22.6,
149.233792,35.173833,36.1,
165.539625,35.177417,42.2,
165.921875,35.177611,24.2,
136.822667,35.179194,94.5,
160.481292,35.181111,132.4,
155.20775,35.182944,28.5,
127.650667,35.183111,73.2,
155.214667,35.184333,51.5,
155.224167,35.186417,20.7,
126.094917,35.187,29.1,
141.91075,35.189806,32.8,
136.663333,35.189917,28.9,
132.810625,35.191028,16.4,
157.257792,35.193611,45.1,
168.511125,35.193694,57.4,
133.857958,35.195444,48.3,
138.664875,35.202111,317.4,
164.785083,35.204306,75.9,
138.220708,35.205194,53.1,
141.571667,35.206222,19.9,
150.928708,35.207833,16.7,
137.236625,35.208528,27.4,
168.47716699999995,35.209083,45.0,
174.036875,35.209972,31.6,
148.133333,35.214333,333.2,
140.320583,35.219056,21.9,
171.02599999999995,35.219139,19.1,
167.670375,35.225889,33.6,
130.841958,35.231333,32.3,
174.010458,35.233667,29.1,
157.575625,35.234389,17.8,
149.60341699999995,35.234389,25.9,
166.671417,35.23513900000001,17.7,
152.082167,35.239583,17.4,
159.026208,35.242917,19.1,
151.97120800000005,35.244583,20.3,
173.798792,35.24800000000001,295.6,
143.197958,35.251333,87.5,
141.818792,35.254194,71.0,
150.18391699999995,35.254389,18.6,
167.016333,35.257861,116.4,
132.040417,35.25913900000001,33.9,
152.79091699999995,35.260083,19.3,
174.20933300000004,35.26208300000001,32.7,
137.291083,35.262944,17.2,
165.788083,35.263472,72.6,
141.103917,35.264833,51.9,
172.68741699999995,35.269528,55.9,
134.121667,35.276528000000006,21.2,
154.564333,35.27777800000001,100.8,
126.293583,35.27838900000001,21.4,
169.058708,35.278472,20.2,
149.351833,35.27875,121.9,
145.25591699999995,35.279139,21.4,
155.98204199999995,35.28052800000001,38.7,
150.549708,35.283944,17.1,
168.70925,35.284861,34.3,
163.62270800000005,35.28738900000001,25.1,
128.129875,35.2885,86.2,
143.663833,35.289861,20.7,
126.503875,35.29,15.4,
